warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx
109,1219,1219.001,365,290,4,15,1919,10,12,1920,1919,3,1,3,1,3,60000,40000,,,100000,1
109,1219,1219.001,365,290,4,15,1919,10,12,1920,1920,3,1,3,1,3,60000,40000,,,100000,2
112,1265,1265.003,310,315,4,16,1919,8,4,1919,1919,3,2,3,1,3,6000,2000,,,8000,1
112,1265,1265.003,315,310,4,16,1919,8,4,1919,1919,2,3,1,3,1,2000,6000,,,8000,1
112,1265,1265.006,310,360,4,16,1919,8,4,1919,1919,3,1,3,1,3,6000,3000,,,9000,1
112,1265,1265.006,360,310,4,16,1919,8,4,1919,1919,1,3,1,3,1,3000,6000,,,9000,1
115,1270,1270.001,350,640,5,14,1919,10,11,1922,1919,1,3,1,3,3,30000,20000,,,50000,2
115,1270,1270.001,350,640,5,14,1919,10,11,1922,1920,1,3,1,3,3,30000,20000,,,50000,3
115,1270,1270.001,350,640,5,14,1919,10,11,1922,1921,1,3,1,3,3,30000,20000,,,50000,4
115,1270,1270.001,350,640,5,14,1919,10,11,1922,1922,1,3,1,3,3,30000,20000,,,50000,1
115,1270,1270.001,640,350,5,14,1919,10,11,1922,1919,3,1,3,1,1,20000,30000,,,50000,4
115,1270,1270.001,640,350,5,14,1919,10,11,1922,1920,3,1,3,1,1,20000,30000,,,50000,2
115,1270,1270.001,640,350,5,14,1919,10,11,1922,1921,3,1,3,1,1,20000,30000,,,50000,1
115,1270,1270.001,640,350,5,14,1919,10,11,1922,1922,3,1,3,1,1,20000,30000,,,50000,3
116,3134,3134.001,220,640,11,1,1919,10,20,1921,1919,1,3,1,3,1,5000,35000,,,40000,3
116,3134,3134.001,220,640,11,1,1919,10,20,1921,1920,1,3,1,3,1,5000,35000,,,40000,1
116,3134,3134.001,220,640,11,1,1919,10,20,1921,1921,1,3,1,3,1,5000,35000,,,40000,2
116,3134,3134.001,640,220,11,1,1919,10,20,1921,1919,3,1,3,1,3,35000,5000,,,40000,3
116,3134,3134.001,640,220,11,1,1919,10,20,1921,1920,3,1,3,1,3,35000,5000,,,40000,2
116,3134,3134.001,640,220,11,1,1919,10,20,1921,1921,3,1,3,1,3,35000,5000,,,40000,1
117,1272,1272.001,290,368,7,15,1920,11,29,1920,1920,1,3,1,3,1,500,500,,,1000,1
117,1272,1272.001,368,290,7,15,1920,11,29,1920,1920,3,1,3,1,3,500,500,,,1000,1
118,41,41.001,365,710,8,17,1929,12,3,1929,1929,1,3,1,3,1,200,3000,,,3200,1
118,41,41.001,710,365,8,17,1929,12,3,1929,1929,3,1,1,1,3,3000,200,,,3200,1
121,129,129.001,710,740,9,18,1931,5,22,1933,1931,3,1,3,1,3,50000,10000,,,60000,3
121,129,129.001,710,740,9,18,1931,5,22,1933,1932,3,1,3,1,3,50000,10000,,,60000,2
121,129,129.001,710,740,9,18,1931,5,22,1933,1933,3,1,3,1,3,50000,10000,,,60000,1
121,129,129.001,740,710,9,18,1931,5,22,1933,1931,1,3,1,3,1,10000,50000,,,60000,2
121,129,129.001,740,710,9,18,1931,5,22,1933,1932,1,3,1,3,1,10000,50000,,,60000,3
121,129,129.001,740,710,9,18,1931,5,22,1933,1933,1,3,1,3,1,10000,50000,,,60000,1
124,1027,1027.001,145,150,6,15,1932,6,12,1935,1932,1,3,1,3,1,56661,36000,,,92661,4
124,1027,1027.001,145,150,6,15,1932,6,12,1935,1933,1,3,1,3,1,56661,36000,,,92661,2
124,1027,1027.001,145,150,6,15,1932,6,12,1935,1934,1,3,1,3,1,56661,36000,,,92661,3
124,1027,1027.001,145,150,6,15,1932,6,12,1935,1935,1,3,1,3,1,56661,36000,,,92661,1
124,1027,1027.001,150,145,6,15,1932,6,12,1935,1932,3,1,3,1,3,36000,56661,,,92661,4
124,1027,1027.001,150,145,6,15,1932,6,12,1935,1933,3,1,3,1,3,36000,56661,,,92661,2
124,1027,1027.001,150,145,6,15,1932,6,12,1935,1934,3,1,3,1,3,36000,56661,,,92661,1
124,1027,1027.001,150,145,6,15,1932,6,12,1935,1935,3,1,3,1,3,36000,56661,,,92661,3
125,1129,1129.004,670,678,3,20,1934,5,12,1934,1934,1,3,1,3,1,100,2000,,,2100,1
125,1129,1129.004,678,670,3,20,1934,5,12,1934,1934,3,1,3,1,3,2000,100,,,2100,1
127,111,111.002,325,530,10,3,1935,5,5,1936,1935,1,3,1,3,1,4000,16000,,,20000,2
127,111,111.002,325,530,10,3,1935,5,5,1936,1936,1,3,1,3,1,4000,16000,,,20000,1
127,111,111.002,530,325,10,3,1935,5,5,1936,1935,3,1,3,1,3,16000,4000,,,20000,2
127,111,111.002,530,325,10,3,1935,5,5,1936,1936,3,1,3,1,3,16000,4000,,,20000,1
130,157,157.001,710,740,7,7,1937,8,15,1945,1937,3,1,3,1,3,750000,250000,,,1000000,8
130,157,157.001,710,740,7,7,1937,8,15,1945,1938,3,1,3,1,3,750000,250000,,,1000000,7
130,157,157.001,710,740,7,7,1937,8,15,1945,1939,3,1,3,1,3,750000,250000,,,1000000,1
130,157,157.001,710,740,7,7,1937,8,15,1945,1940,3,1,3,1,3,750000,250000,,,1000000,9
130,157,157.001,710,740,7,7,1937,8,15,1945,1941,3,1,3,1,3,750000,250000,,,1000000,2
130,157,157.001,710,740,7,7,1937,8,15,1945,1942,3,1,3,1,3,750000,250000,,,1000000,4
130,157,157.001,710,740,7,7,1937,8,15,1945,1943,3,1,3,1,3,750000,250000,,,1000000,6
130,157,157.001,710,740,7,7,1937,8,15,1945,1944,3,1,3,1,3,750000,250000,,,1000000,5
130,157,157.001,710,740,7,7,1937,8,15,1945,1945,3,1,3,1,3,750000,250000,,,1000000,3
130,157,157.001,740,710,7,7,1937,8,15,1945,1937,1,3,1,3,1,250000,750000,,,1000000,7
130,157,157.001,740,710,7,7,1937,8,15,1945,1938,1,3,1,3,1,250000,750000,,,1000000,9
130,157,157.001,740,710,7,7,1937,8,15,1945,1939,1,3,1,3,1,250000,750000,,,1000000,3
130,157,157.001,740,710,7,7,1937,8,15,1945,1940,1,3,1,3,1,250000,750000,,,1000000,2
130,157,157.001,740,710,7,7,1937,8,15,1945,1941,1,3,1,3,1,250000,750000,,,1000000,5
130,157,157.001,740,710,7,7,1937,8,15,1945,1942,1,3,1,3,1,250000,750000,,,1000000,6
130,157,157.001,740,710,7,7,1937,8,15,1945,1943,1,3,1,3,1,250000,750000,,,1000000,4
130,157,157.001,740,710,7,7,1937,8,15,1945,1944,1,3,1,3,1,250000,750000,,,1000000,8
130,157,157.001,740,710,7,7,1937,8,15,1945,1945,1,3,1,3,1,250000,750000,,,1000000,1
133,184,184.001,365,740,7,29,1938,8,11,1938,1938,3,1,3,1,1,1200,526,,,1726,1
133,184,184.001,740,365,7,29,1938,8,11,1938,1938,1,3,3,1,3,526,1200,,,1726,1
136,183,183.001,365,740,5,22,1939,9,16,1939,1939,3,1,3,1,1,5000,20000,,,25000,1
136,183,183.001,740,365,5,22,1939,9,16,1939,1939,1,3,1,3,3,20000,5000,,,25000,1
136,183,183.002,712,740,5,11,1939,9,16,1939,1939,3,1,3,1,1,3000,20000,,,23000,1
136,183,183.002,740,712,5,11,1939,9,16,1939,1939,1,3,1,3,3,20000,3000,,,23000,1
139,169,169.001,290,365,9,17,1939,10,1,1939,1939,3,2,3,1,3,2000,1500,,,3500,1
139,169,169.001,365,290,9,17,1939,10,1,1939,1939,2,3,1,3,1,1500,2000,,,3500,1
139,258,258.001,325,920,12,9,1940,9,3,1943,1940,2,4,3,1,3,174500,12200,,,186700,1
139,258,258.001,325,920,12,9,1940,9,3,1943,1941,2,4,3,1,3,174500,12200,,,186700,2
139,258,258.001,325,920,12,9,1940,9,3,1943,1942,2,4,3,1,3,174500,12200,,,186700,3
139,258,258.001,325,920,12,9,1940,9,3,1943,1943,2,4,3,1,3,174500,12200,,,186700,4
139,258,258.001,920,325,12,10,1940,9,3,1943,1940,4,2,1,3,1,12200,174500,,,186700,1
139,258,258.001,920,325,12,10,1940,9,3,1943,1941,4,2,1,3,1,12200,174500,,,186700,2
139,258,258.001,920,325,12,10,1940,9,3,1943,1942,4,2,1,3,1,12200,174500,,,186700,4
139,258,258.001,920,325,12,10,1940,9,3,1943,1943,4,2,1,3,1,12200,174500,,,186700,3
139,258,258.002,325,900,12,10,1940,9,3,1943,1940,2,4,3,1,3,174500,33826,,,208326,4
139,258,258.002,325,900,12,10,1940,9,3,1943,1941,2,4,3,1,3,174500,33826,,,208326,3
139,258,258.002,325,900,12,10,1940,9,3,1943,1942,2,4,3,1,3,174500,33826,,,208326,2
139,258,258.002,325,900,12,10,1940,9,3,1943,1943,2,4,3,1,3,174500,33826,,,208326,1
139,258,258.002,900,325,12,9,1940,9,3,1943,1940,4,2,1,3,1,33826,174500,,,208326,3
139,258,258.002,900,325,12,9,1940,9,3,1943,1941,4,2,1,3,1,33826,174500,,,208326,4
139,258,258.002,900,325,12,9,1940,9,3,1943,1942,4,2,1,3,1,33826,174500,,,208326,1
139,258,258.002,900,325,12,9,1940,9,3,1943,1943,4,2,1,3,1,33826,174500,,,208326,2
139,258,258.003,310,345,4,6,1941,4,17,1941,1941,2,3,1,3,1,136000,305000,,,441000,1
139,258,258.003,345,310,4,6,1941,4,17,1941,1941,4,2,3,1,3,305000,136000,,,441000,1
139,258,258.004,220,325,6,21,1940,6,25,1940,1940,4,2,3,1,3,210824,174500,,,385324,1
139,258,258.004,325,220,6,21,1940,6,21,1940,1940,2,4,1,3,3,174500,210824,,,385324,1
139,258,258.005,230,365,10,31,1941,2,20,1944,1941,2,4,1,3,3,950,7500000,,,7500950,1
139,258,258.005,230,365,10,31,1941,2,20,1944,1942,2,4,1,3,3,950,7500000,,,7500950,4
139,258,258.005,230,365,10,31,1941,2,20,1944,1943,2,4,1,3,3,950,7500000,,,7500950,3
139,258,258.005,230,365,10,31,1941,2,20,1944,1944,2,4,1,3,3,950,7500000,,,7500950,2
139,258,258.005,365,230,10,31,1941,2,20,1944,1941,4,2,3,1,1,7500000,950,,,7500950,1
139,258,258.005,365,230,10,31,1941,2,20,1944,1942,4,2,3,1,1,7500000,950,,,7500950,3
139,258,258.005,365,230,10,31,1941,2,20,1944,1943,4,2,3,1,1,7500000,950,,,7500950,4
139,258,258.005,365,230,10,31,1941,2,20,1944,1944,4,2,3,1,1,7500000,950,,,7500950,2
139,258,258.006,20,325,7,10,1943,9,3,1943,1943,4,2,1,3,1,41992,174500,,,216492,1
139,258,258.006,325,20,7,10,1943,9,3,1943,1943,2,4,3,1,3,174500,41992,,,216492,1
139,258,258.007,325,560,12,6,1940,9,3,1943,1940,2,4,3,1,3,174500,8700,,,183200,3
139,258,258.007,325,560,12,6,1940,9,3,1943,1941,2,4,3,1,3,174500,8700,,,183200,2
139,258,258.007,325,560,12,6,1940,9,3,1943,1942,2,4,3,1,3,174500,8700,,,183200,4
139,258,258.007,325,560,12,6,1940,9,3,1943,1943,2,4,3,1,3,174500,8700,,,183200,1
139,258,258.007,560,325,12,6,1940,9,3,1943,1940,4,2,1,3,1,8700,174500,,,183200,3
139,258,258.007,560,325,12,6,1940,9,3,1943,1941,4,2,1,3,1,8700,174500,,,183200,1
139,258,258.007,560,325,12,6,1940,9,3,1943,1942,4,2,1,3,1,8700,174500,,,183200,4
139,258,258.007,560,325,12,6,1940,9,3,1943,1943,4,2,1,3,1,8700,174500,,,183200,2
139,258,258.008,365,740,8,9,1945,8,15,1945,1945,4,2,1,3,1,7500000,1740000,,,9240000,1
139,258,258.008,740,365,8,9,1945,8,15,1945,1945,2,4,3,1,3,1740000,7500000,,,9240000,1
139,258,258.009,712,740,8,9,1945,8,15,1945,1945,4,1,1,3,1,3000,1740000,,,1743000,1
139,258,258.009,740,712,8,9,1945,8,15,1945,1945,2,4,3,1,3,1740000,3000,,,1743000,1
139,258,258.01,140,255,7,16,1944,5,7,1945,1944,4,1,1,3,1,1000,3500000,,,3501000,2
139,258,258.01,140,255,7,16,1944,5,7,1945,1945,4,1,1,3,1,1000,3500000,,,3501000,1
139,258,258.01,255,140,7,16,1944,5,7,1945,1944,1,4,3,1,3,3500000,1000,,,3501000,2
139,258,258.01,255,140,7,16,1944,5,7,1945,1945,1,4,3,1,3,3500000,1000,,,3501000,1
139,258,258.011,365,375,7,10,1941,9,19,1944,1941,4,2,3,1,1,7500000,65000,,,7565000,2
139,258,258.011,365,375,7,10,1941,9,19,1944,1942,4,2,3,1,1,7500000,65000,,,7565000,3
139,258,258.011,365,375,7,10,1941,9,19,1944,1943,4,2,3,1,1,7500000,65000,,,7565000,1
139,258,258.011,365,375,7,10,1941,9,19,1944,1944,4,2,3,1,1,7500000,65000,,,7565000,4
139,258,258.011,375,365,7,10,1941,9,19,1944,1941,2,4,1,3,3,65000,7500000,,,7565000,2
139,258,258.011,375,365,7,10,1941,9,19,1944,1942,2,4,1,3,3,65000,7500000,,,7565000,1
139,258,258.011,375,365,7,10,1941,9,19,1944,1943,2,4,1,3,3,65000,7500000,,,7565000,3
139,258,258.011,375,365,7,10,1941,9,19,1944,1944,2,4,1,3,3,65000,7500000,,,7565000,4
139,258,258.012,2,740,12,7,1941,8,15,1945,1941,4,2,3,1,1,405400,1740000,7,,2145400,2
139,258,258.012,2,740,12,7,1941,8,15,1945,1942,4,2,3,1,1,405400,1740000,7,,2145400,4
139,258,258.012,2,740,12,7,1941,8,15,1945,1943,4,2,3,1,1,405400,1740000,7,,2145400,3
139,258,258.012,2,740,12,7,1941,8,15,1945,1944,4,2,3,1,1,405400,1740000,7,,2145400,1
139,258,258.012,2,740,12,7,1941,8,15,1945,1945,4,2,3,1,1,405400,1740000,7,,2145400,5
139,258,258.012,740,2,12,7,1941,8,15,1945,1941,2,4,1,3,3,1740000,405400,7,,2145400,1
139,258,258.012,740,2,12,7,1941,8,15,1945,1942,2,4,1,3,3,1740000,405400,7,,2145400,3
139,258,258.012,740,2,12,7,1941,8,15,1945,1943,2,4,1,3,3,1740000,405400,7,,2145400,4
139,258,258.012,740,2,12,7,1941,8,15,1945,1944,2,4,1,3,3,1740000,405400,7,,2145400,2
139,258,258.012,740,2,12,7,1941,8,15,1945,1945,2,4,1,3,3,1740000,405400,7,,2145400,5
139,258,258.013,20,740,12,8,1941,8,15,1945,1941,4,2,3,1,1,41992,1740000,1,,1781992,5
139,258,258.013,20,740,12,8,1941,8,15,1945,1942,4,2,3,1,1,41992,1740000,1,,1781992,1
139,258,258.013,20,740,12,8,1941,8,15,1945,1943,4,2,3,1,1,41992,1740000,1,,1781992,2
139,258,258.013,20,740,12,8,1941,8,15,1945,1944,4,2,3,1,1,41992,1740000,1,,1781992,3
